[2020/01/29 12:15:21] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=110, epsilon=8, eval=False, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_droplr/preactresnet_0.03', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.03, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/29 12:15:25] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/31 15:29:15] - 119 	 280.3 	 	 52.1 	 	 0.0300 	 0.5617 	 0.8713 	 1.1256 	 	 0.5553 	 	 0.6562 	 0.8012 	 1.3477 	 	 0.4984
[2020/01/31 15:34:48] - 120 	 280.3 	 	 52.1 	 	 0.0300 	 0.5540 	 0.8717 	 1.1196 	 	 0.5586 	 	 0.6581 	 0.8017 	 1.3336 	 	 0.4943
[2020/01/31 15:40:21] - 121 	 280.4 	 	 52.1 	 	 0.0300 	 0.5524 	 0.8736 	 1.1159 	 	 0.5571 	 	 0.6875 	 0.8009 	 1.3122 	 	 0.5155
[2020/01/31 15:45:53] - 122 	 280.4 	 	 52.1 	 	 0.0300 	 0.5527 	 0.8729 	 1.1184 	 	 0.5569 	 	 0.6690 	 0.7981 	 1.3446 	 	 0.4990
[2020/01/31 15:51:26] - 123 	 280.7 	 	 52.2 	 	 0.0300 	 0.5499 	 0.8741 	 1.1151 	 	 0.5604 	 	 0.6615 	 0.8053 	 1.3558 	 	 0.4987
[2020/01/31 15:56:59] - 124 	 280.8 	 	 52.1 	 	 0.0300 	 0.5473 	 0.8764 	 1.1113 	 	 0.5600 	 	 0.6623 	 0.8042 	 1.3277 	 	 0.5005
[2020/01/31 16:02:32] - 125 	 280.8 	 	 52.1 	 	 0.0300 	 0.5396 	 0.8801 	 1.1046 	 	 0.5618 	 	 0.6504 	 0.8069 	 1.3372 	 	 0.5044
[2020/01/31 16:08:05] - 126 	 280.9 	 	 52.2 	 	 0.0300 	 0.5418 	 0.8781 	 1.1068 	 	 0.5619 	 	 0.6464 	 0.8082 	 1.3288 	 	 0.4999
[2020/01/31 16:13:38] - 127 	 281.0 	 	 52.1 	 	 0.0300 	 0.5376 	 0.8801 	 1.1047 	 	 0.5624 	 	 0.6603 	 0.8099 	 1.3436 	 	 0.4980
[2020/01/31 16:19:11] - 128 	 281.1 	 	 52.1 	 	 0.0300 	 0.5348 	 0.8793 	 1.0991 	 	 0.5633 	 	 0.6307 	 0.8130 	 1.3920 	 	 0.4899
[2020/01/31 16:24:45] - 129 	 281.3 	 	 52.3 	 	 0.0300 	 0.5309 	 0.8818 	 1.0964 	 	 0.5653 	 	 0.6350 	 0.8074 	 1.3535 	 	 0.4964
[2020/01/31 16:30:19] - 130 	 281.2 	 	 52.2 	 	 0.0300 	 0.5275 	 0.8817 	 1.0933 	 	 0.5665 	 	 0.6524 	 0.8163 	 1.3440 	 	 0.5037
[2020/01/31 16:35:52] - 131 	 281.1 	 	 52.2 	 	 0.0300 	 0.5274 	 0.8830 	 1.0917 	 	 0.5652 	 	 0.6651 	 0.8085 	 1.3405 	 	 0.5026
[2020/01/31 16:41:26] - 132 	 281.4 	 	 52.3 	 	 0.0300 	 0.5267 	 0.8830 	 1.0925 	 	 0.5656 	 	 0.6666 	 0.8112 	 1.3346 	 	 0.5037
[2020/01/31 16:47:00] - 133 	 281.3 	 	 52.2 	 	 0.0300 	 0.5241 	 0.8829 	 1.0926 	 	 0.5663 	 	 0.6192 	 0.8253 	 1.3503 	 	 0.4967
[2020/01/31 16:52:33] - 134 	 281.4 	 	 52.2 	 	 0.0300 	 0.5171 	 0.8878 	 1.0840 	 	 0.5689 	 	 0.6860 	 0.8008 	 1.3477 	 	 0.4961
[2020/01/31 16:58:07] - 135 	 281.1 	 	 52.2 	 	 0.0300 	 0.5159 	 0.8870 	 1.0811 	 	 0.5682 	 	 0.6758 	 0.8006 	 1.3615 	 	 0.4991
[2020/01/31 17:03:40] - 136 	 281.3 	 	 52.3 	 	 0.0300 	 0.5166 	 0.8865 	 1.0827 	 	 0.5689 	 	 0.6466 	 0.8218 	 1.3342 	 	 0.5033
[2020/01/31 17:09:14] - 137 	 281.2 	 	 52.2 	 	 0.0300 	 0.5152 	 0.8863 	 1.0845 	 	 0.5687 	 	 0.6605 	 0.8100 	 1.3438 	 	 0.5027
[2020/01/31 17:14:47] - 138 	 281.2 	 	 52.3 	 	 0.0300 	 0.5169 	 0.8863 	 1.0830 	 	 0.5686 	 	 0.6412 	 0.8069 	 1.3420 	 	 0.4997
[2020/01/31 17:20:21] - 139 	 281.4 	 	 52.2 	 	 0.0300 	 0.5108 	 0.8877 	 1.0771 	 	 0.5681 	 	 0.6483 	 0.8160 	 1.3362 	 	 0.5014
[2020/01/31 17:25:55] - 140 	 281.0 	 	 52.2 	 	 0.0300 	 0.5086 	 0.8888 	 1.0765 	 	 0.5710 	 	 0.6605 	 0.8144 	 1.3313 	 	 0.5025
[2020/01/31 17:31:29] - 141 	 281.3 	 	 52.3 	 	 0.0300 	 0.5048 	 0.8910 	 1.0711 	 	 0.5735 	 	 0.6314 	 0.8166 	 1.3570 	 	 0.4947
[2020/01/31 17:37:02] - 142 	 281.0 	 	 52.2 	 	 0.0300 	 0.5049 	 0.8889 	 1.0724 	 	 0.5712 	 	 0.6164 	 0.8163 	 1.3988 	 	 0.4952
[2020/01/31 17:42:35] - 143 	 281.1 	 	 52.2 	 	 0.0300 	 0.5066 	 0.8901 	 1.0722 	 	 0.5707 	 	 0.6523 	 0.8041 	 1.3571 	 	 0.5025
[2020/01/31 17:48:08] - 144 	 281.1 	 	 52.2 	 	 0.0300 	 0.4990 	 0.8926 	 1.0660 	 	 0.5726 	 	 0.6302 	 0.8165 	 1.3489 	 	 0.5026
[2020/01/31 17:53:42] - 145 	 281.1 	 	 52.3 	 	 0.0300 	 0.5006 	 0.8910 	 1.0647 	 	 0.5710 	 	 0.6160 	 0.8212 	 1.3592 	 	 0.5003
[2020/01/31 17:59:15] - 146 	 281.2 	 	 52.2 	 	 0.0300 	 0.4990 	 0.8912 	 1.0657 	 	 0.5736 	 	 0.6832 	 0.8031 	 1.3800 	 	 0.4966
[2020/01/31 18:04:49] - 147 	 281.2 	 	 52.3 	 	 0.0300 	 0.4974 	 0.8928 	 1.0668 	 	 0.5736 	 	 0.6289 	 0.8171 	 1.3597 	 	 0.4929
[2020/01/31 18:10:22] - 148 	 281.4 	 	 52.2 	 	 0.0300 	 0.4936 	 0.8933 	 1.0601 	 	 0.5748 	 	 0.6372 	 0.8166 	 1.3857 	 	 0.4961
[2020/01/31 18:15:56] - 149 	 281.5 	 	 52.3 	 	 0.0300 	 0.4937 	 0.8951 	 1.0626 	 	 0.5733 	 	 0.6419 	 0.8134 	 1.3687 	 	 0.4949
