[2020/01/10 20:27:59] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_5e-3', half=False, l1=0, l2=0.005, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 20:28:08] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/11 04:51:01] - 143 	 172.8 	 33.3 	 0.0100 	 0.8087 	 0.7847 	 1.3820 	 0.4686 	 0.8135 	 0.7509 	 1.4396 	 0.4626
[2020/01/11 04:54:28] - 144 	 172.9 	 33.0 	 0.0100 	 0.8082 	 0.7814 	 1.3801 	 0.4716 	 0.8174 	 0.7616 	 1.3922 	 0.4749
[2020/01/11 04:57:54] - 145 	 172.9 	 32.7 	 0.0100 	 0.8054 	 0.7844 	 1.3798 	 0.4712 	 0.8132 	 0.7537 	 1.3895 	 0.4753
[2020/01/11 05:01:19] - 146 	 172.7 	 32.7 	 0.0100 	 0.8047 	 0.7826 	 1.3771 	 0.4735 	 0.7968 	 0.7498 	 1.3930 	 0.4770
[2020/01/11 05:04:46] - 147 	 172.7 	 33.0 	 0.0100 	 0.8034 	 0.7831 	 1.3764 	 0.4726 	 0.8475 	 0.7453 	 1.4119 	 0.4642
[2020/01/11 05:08:11] - 148 	 172.4 	 32.8 	 0.0100 	 0.7971 	 0.7890 	 1.3725 	 0.4770 	 0.8189 	 0.7637 	 1.4003 	 0.4782
[2020/01/11 05:11:38] - 149 	 173.1 	 32.8 	 0.0010 	 0.8009 	 0.7828 	 1.3747 	 0.4739 	 0.8282 	 0.7434 	 1.3964 	 0.4738
[2020/01/11 05:15:04] - 150 	 172.7 	 32.5 	 0.0010 	 0.7029 	 0.8150 	 1.2142 	 0.5305 	 0.6915 	 0.7859 	 1.3434 	 0.4985
[2020/01/11 05:18:30] - 151 	 172.6 	 33.1 	 0.0010 	 0.6459 	 0.8331 	 1.1634 	 0.5478 	 0.6524 	 0.8031 	 1.2947 	 0.5056
[2020/01/11 05:21:55] - 152 	 171.7 	 32.4 	 0.0010 	 0.6177 	 0.8397 	 1.1368 	 0.5558 	 0.6626 	 0.8058 	 1.2704 	 0.5168
[2020/01/11 05:25:19] - 153 	 171.5 	 32.5 	 0.0010 	 0.6005 	 0.8463 	 1.1219 	 0.5614 	 0.6436 	 0.8114 	 1.2802 	 0.5170
[2020/01/11 05:28:44] - 154 	 171.1 	 32.5 	 0.0010 	 0.5867 	 0.8499 	 1.1073 	 0.5665 	 0.6495 	 0.8042 	 1.2743 	 0.5208
[2020/01/11 05:32:08] - 155 	 171.8 	 32.4 	 0.0010 	 0.5733 	 0.8567 	 1.0975 	 0.5699 	 0.6631 	 0.8103 	 1.2694 	 0.5228
[2020/01/11 05:35:33] - 156 	 171.3 	 32.9 	 0.0010 	 0.5623 	 0.8589 	 1.0868 	 0.5714 	 0.6090 	 0.8247 	 1.3045 	 0.5082
[2020/01/11 05:38:59] - 157 	 171.7 	 33.6 	 0.0010 	 0.5538 	 0.8620 	 1.0776 	 0.5773 	 0.6162 	 0.8146 	 1.2829 	 0.5181
[2020/01/11 05:42:27] - 158 	 174.2 	 33.1 	 0.0010 	 0.5417 	 0.8668 	 1.0644 	 0.5787 	 0.6183 	 0.8057 	 1.2844 	 0.5141
[2020/01/11 05:45:54] - 159 	 173.1 	 33.4 	 0.0010 	 0.5322 	 0.8693 	 1.0595 	 0.5818 	 0.6311 	 0.8175 	 1.2847 	 0.5199
[2020/01/11 05:49:21] - 160 	 173.0 	 32.6 	 0.0010 	 0.5237 	 0.8714 	 1.0515 	 0.5843 	 0.6132 	 0.8198 	 1.2950 	 0.5126
[2020/01/11 05:52:47] - 161 	 173.1 	 32.7 	 0.0010 	 0.5192 	 0.8737 	 1.0459 	 0.5853 	 0.5998 	 0.8175 	 1.3090 	 0.5081
[2020/01/11 05:56:14] - 162 	 173.5 	 32.8 	 0.0010 	 0.5113 	 0.8781 	 1.0397 	 0.5854 	 0.5898 	 0.8303 	 1.3112 	 0.5128
[2020/01/11 05:59:41] - 163 	 173.4 	 33.4 	 0.0010 	 0.5051 	 0.8784 	 1.0329 	 0.5865 	 0.5993 	 0.8260 	 1.3159 	 0.5109
[2020/01/11 06:03:09] - 164 	 173.0 	 33.8 	 0.0010 	 0.4990 	 0.8810 	 1.0297 	 0.5909 	 0.6152 	 0.8215 	 1.3107 	 0.5084
[2020/01/11 06:06:36] - 165 	 173.3 	 32.8 	 0.0010 	 0.4923 	 0.8833 	 1.0201 	 0.5935 	 0.6056 	 0.8142 	 1.3034 	 0.5152
[2020/01/11 06:10:01] - 166 	 172.7 	 32.4 	 0.0010 	 0.4884 	 0.8835 	 1.0188 	 0.5926 	 0.6126 	 0.8179 	 1.3442 	 0.4977
[2020/01/11 06:13:27] - 167 	 172.7 	 32.5 	 0.0010 	 0.4839 	 0.8851 	 1.0167 	 0.5943 	 0.6321 	 0.8189 	 1.3279 	 0.5069
[2020/01/11 06:16:53] - 168 	 173.1 	 32.7 	 0.0010 	 0.4801 	 0.8885 	 1.0123 	 0.5941 	 0.6085 	 0.8181 	 1.3359 	 0.5045
[2020/01/11 06:20:19] - 169 	 172.9 	 32.4 	 0.0010 	 0.4735 	 0.8888 	 1.0046 	 0.5982 	 0.5909 	 0.8277 	 1.3342 	 0.5094
[2020/01/11 06:23:45] - 170 	 172.9 	 32.2 	 0.0010 	 0.4717 	 0.8898 	 1.0013 	 0.5988 	 0.5984 	 0.8224 	 1.3360 	 0.5073
[2020/01/11 06:27:10] - 171 	 171.6 	 32.6 	 0.0010 	 0.4656 	 0.8937 	 0.9982 	 0.5967 	 0.6098 	 0.8162 	 1.3420 	 0.5051
[2020/01/11 06:30:34] - 172 	 171.2 	 32.5 	 0.0010 	 0.4629 	 0.8950 	 0.9986 	 0.5991 	 0.5817 	 0.8291 	 1.3434 	 0.5018
[2020/01/11 06:33:58] - 173 	 171.5 	 32.0 	 0.0010 	 0.4587 	 0.8958 	 0.9919 	 0.5999 	 0.5967 	 0.8178 	 1.4096 	 0.4911
[2020/01/11 06:37:22] - 174 	 171.3 	 32.5 	 0.0010 	 0.4550 	 0.8983 	 0.9886 	 0.5995 	 0.6100 	 0.8173 	 1.3652 	 0.5038
[2020/01/11 06:40:47] - 175 	 172.3 	 32.2 	 0.0010 	 0.4522 	 0.8992 	 0.9885 	 0.6018 	 0.5992 	 0.8154 	 1.3758 	 0.4964
[2020/01/11 06:44:13] - 176 	 173.0 	 32.3 	 0.0010 	 0.4482 	 0.8999 	 0.9825 	 0.6028 	 0.5892 	 0.8247 	 1.3552 	 0.5019
[2020/01/11 06:47:38] - 177 	 172.2 	 32.0 	 0.0010 	 0.4447 	 0.9001 	 0.9782 	 0.6036 	 0.6182 	 0.8047 	 1.3502 	 0.5045
[2020/01/11 06:51:02] - 178 	 171.8 	 32.1 	 0.0010 	 0.4427 	 0.9015 	 0.9759 	 0.6066 	 0.5797 	 0.8302 	 1.3479 	 0.5068
[2020/01/11 06:54:27] - 179 	 172.3 	 32.1 	 0.0010 	 0.4364 	 0.9037 	 0.9694 	 0.6082 	 0.6044 	 0.8144 	 1.3587 	 0.5027
[2020/01/11 06:57:52] - 180 	 171.9 	 32.5 	 0.0010 	 0.4329 	 0.9050 	 0.9677 	 0.6079 	 0.5832 	 0.8252 	 1.3624 	 0.5033
[2020/01/11 07:01:18] - 181 	 172.8 	 32.4 	 0.0010 	 0.4310 	 0.9067 	 0.9656 	 0.6086 	 0.5652 	 0.8369 	 1.3971 	 0.4928
[2020/01/11 07:04:43] - 182 	 172.4 	 31.9 	 0.0010 	 0.4282 	 0.9072 	 0.9620 	 0.6092 	 0.5744 	 0.8270 	 1.4184 	 0.4864
[2020/01/11 07:08:08] - 183 	 171.6 	 32.8 	 0.0010 	 0.4227 	 0.9095 	 0.9582 	 0.6118 	 0.6119 	 0.8085 	 1.3851 	 0.4976
[2020/01/11 07:11:34] - 184 	 172.5 	 32.6 	 0.0010 	 0.4208 	 0.9097 	 0.9533 	 0.6123 	 0.6011 	 0.8235 	 1.3643 	 0.5031
[2020/01/11 07:15:00] - 185 	 172.1 	 33.2 	 0.0010 	 0.4161 	 0.9102 	 0.9526 	 0.6120 	 0.6126 	 0.8115 	 1.3521 	 0.5059
[2020/01/11 07:18:26] - 186 	 172.3 	 33.0 	 0.0010 	 0.4130 	 0.9109 	 0.9434 	 0.6155 	 0.5777 	 0.8269 	 1.4579 	 0.4886
[2020/01/11 07:21:51] - 187 	 172.3 	 32.9 	 0.0010 	 0.4091 	 0.9128 	 0.9387 	 0.6173 	 0.6036 	 0.8137 	 1.3791 	 0.5063
[2020/01/11 07:25:16] - 188 	 171.8 	 32.1 	 0.0010 	 0.4073 	 0.9136 	 0.9395 	 0.6147 	 0.5872 	 0.8187 	 1.4032 	 0.4987
[2020/01/11 07:28:40] - 189 	 171.1 	 32.9 	 0.0010 	 0.4047 	 0.9134 	 0.9365 	 0.6151 	 0.5938 	 0.8283 	 1.4364 	 0.4884
[2020/01/11 07:32:04] - 190 	 171.2 	 32.2 	 0.0010 	 0.4029 	 0.9148 	 0.9355 	 0.6161 	 0.5601 	 0.8297 	 1.4735 	 0.4833
[2020/01/11 07:35:29] - 191 	 171.2 	 32.9 	 0.0010 	 0.3993 	 0.9153 	 0.9321 	 0.6186 	 0.5875 	 0.8190 	 1.4529 	 0.4830
[2020/01/11 07:38:54] - 192 	 171.0 	 33.1 	 0.0010 	 0.3942 	 0.9165 	 0.9237 	 0.6202 	 0.6018 	 0.8130 	 1.4515 	 0.4862
[2020/01/11 07:42:18] - 193 	 171.3 	 32.8 	 0.0010 	 0.3931 	 0.9189 	 0.9261 	 0.6188 	 0.6067 	 0.8144 	 1.4487 	 0.4843
[2020/01/11 07:45:46] - 194 	 173.8 	 33.1 	 0.0010 	 0.3900 	 0.9190 	 0.9198 	 0.6208 	 0.5852 	 0.8132 	 1.4399 	 0.4911
[2020/01/11 07:49:10] - 195 	 172.2 	 31.8 	 0.0010 	 0.3840 	 0.9206 	 0.9138 	 0.6234 	 0.6081 	 0.8147 	 1.4262 	 0.4912
[2020/01/11 07:52:33] - 196 	 171.1 	 31.6 	 0.0010 	 0.3857 	 0.9202 	 0.9167 	 0.6214 	 0.5824 	 0.8254 	 1.4428 	 0.4964
[2020/01/11 07:55:57] - 197 	 171.2 	 31.5 	 0.0010 	 0.3771 	 0.9220 	 0.9067 	 0.6246 	 0.5835 	 0.8264 	 1.4530 	 0.4881
[2020/01/11 07:59:20] - 198 	 170.8 	 31.6 	 0.0010 	 0.3792 	 0.9219 	 0.9051 	 0.6237 	 0.5817 	 0.8165 	 1.5192 	 0.4793
[2020/01/11 08:02:43] - 199 	 170.9 	 31.7 	 0.0010 	 0.3768 	 0.9230 	 0.9044 	 0.6286 	 0.5673 	 0.8288 	 1.4882 	 0.4770
