[2019/12/19 21:00:14] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_8', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, seed=0, width_factor=8)
[2019/12/19 21:00:48] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_8', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, seed=0, width_factor=8)
[2019/12/19 21:00:57] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/22 05:51:53] - 137 	 844.9 	 155.8 	 0.0100 	 0.1140 	 0.9872 	 0.5049 	 0.7800 	 0.4575 	 0.8491 	 1.6306 	 0.4900
[2019/12/22 06:08:29] - 138 	 839.5 	 155.2 	 0.0100 	 0.1123 	 0.9870 	 0.5009 	 0.7808 	 0.4432 	 0.8545 	 1.6518 	 0.4933
[2019/12/22 06:25:08] - 139 	 843.0 	 154.9 	 0.0100 	 0.1082 	 0.9882 	 0.4940 	 0.7851 	 0.4513 	 0.8581 	 1.6521 	 0.4910
[2019/12/22 06:41:43] - 140 	 839.3 	 154.5 	 0.0100 	 0.1062 	 0.9884 	 0.4897 	 0.7856 	 0.4757 	 0.8446 	 1.6161 	 0.4878
[2019/12/22 06:58:16] - 141 	 837.5 	 154.8 	 0.0100 	 0.1051 	 0.9890 	 0.4923 	 0.7859 	 0.4478 	 0.8589 	 1.6178 	 0.4995
[2019/12/22 07:14:52] - 142 	 839.1 	 155.7 	 0.0100 	 0.1017 	 0.9893 	 0.4844 	 0.7882 	 0.4579 	 0.8523 	 1.6666 	 0.4903
[2019/12/22 07:31:29] - 143 	 840.3 	 154.9 	 0.0100 	 0.0998 	 0.9896 	 0.4795 	 0.7898 	 0.4380 	 0.8565 	 1.7524 	 0.4801
[2019/12/22 07:48:10] - 144 	 844.8 	 155.8 	 0.0100 	 0.0973 	 0.9892 	 0.4740 	 0.7938 	 0.4469 	 0.8619 	 1.6777 	 0.4831
[2019/12/22 08:04:50] - 145 	 842.6 	 155.8 	 0.0100 	 0.0965 	 0.9901 	 0.4763 	 0.7915 	 0.4415 	 0.8615 	 1.6534 	 0.4893
[2019/12/22 08:21:29] - 146 	 842.4 	 155.9 	 0.0100 	 0.0932 	 0.9906 	 0.4659 	 0.7971 	 0.4786 	 0.8463 	 1.6600 	 0.4872
[2019/12/22 08:38:11] - 147 	 844.8 	 155.8 	 0.0100 	 0.0906 	 0.9914 	 0.4633 	 0.7963 	 0.4407 	 0.8589 	 1.6992 	 0.4830
[2019/12/22 08:54:51] - 148 	 844.5 	 154.8 	 0.0100 	 0.0885 	 0.9916 	 0.4557 	 0.7991 	 0.4547 	 0.8536 	 1.7332 	 0.4833
[2019/12/22 09:11:32] - 149 	 844.2 	 155.8 	 0.0010 	 0.0875 	 0.9918 	 0.4571 	 0.8011 	 0.4510 	 0.8566 	 1.8347 	 0.4732
[2019/12/22 09:28:10] - 150 	 841.1 	 155.6 	 0.0010 	 0.0637 	 0.9936 	 0.3089 	 0.8693 	 0.4097 	 0.8674 	 1.8081 	 0.5006
[2019/12/22 09:44:50] - 151 	 842.7 	 155.6 	 0.0010 	 0.0481 	 0.9957 	 0.2481 	 0.8956 	 0.4034 	 0.8688 	 1.7554 	 0.5034
[2019/12/22 10:01:27] - 152 	 841.4 	 155.0 	 0.0010 	 0.0423 	 0.9963 	 0.2237 	 0.9045 	 0.4046 	 0.8701 	 1.8228 	 0.5005
[2019/12/22 10:18:09] - 153 	 844.8 	 155.9 	 0.0010 	 0.0391 	 0.9966 	 0.2112 	 0.9107 	 0.3940 	 0.8750 	 1.8664 	 0.4985
[2019/12/22 10:34:51] - 154 	 844.4 	 155.9 	 0.0010 	 0.0363 	 0.9969 	 0.2004 	 0.9132 	 0.4098 	 0.8695 	 1.9701 	 0.4897
[2019/12/22 10:51:31] - 155 	 844.2 	 155.4 	 0.0010 	 0.0345 	 0.9970 	 0.1934 	 0.9169 	 0.4176 	 0.8652 	 1.9199 	 0.4990
[2019/12/22 11:08:08] - 156 	 840.1 	 155.9 	 0.0010 	 0.0320 	 0.9974 	 0.1841 	 0.9206 	 0.4147 	 0.8694 	 1.8933 	 0.5038
[2019/12/22 11:24:51] - 157 	 845.7 	 155.8 	 0.0010 	 0.0305 	 0.9972 	 0.1775 	 0.9237 	 0.4101 	 0.8709 	 2.0565 	 0.4947
[2019/12/22 11:41:33] - 158 	 845.5 	 155.8 	 0.0010 	 0.0293 	 0.9978 	 0.1728 	 0.9258 	 0.4108 	 0.8689 	 2.0447 	 0.4916
[2019/12/22 11:58:14] - 159 	 844.8 	 154.2 	 0.0010 	 0.0272 	 0.9977 	 0.1665 	 0.9282 	 0.4070 	 0.8719 	 2.0435 	 0.4950
[2019/12/22 12:14:54] - 160 	 843.4 	 155.8 	 0.0010 	 0.0270 	 0.9978 	 0.1624 	 0.9314 	 0.3962 	 0.8759 	 2.0118 	 0.4992
[2019/12/22 12:31:36] - 161 	 844.7 	 155.9 	 0.0010 	 0.0253 	 0.9980 	 0.1558 	 0.9326 	 0.4163 	 0.8678 	 2.0407 	 0.4876
[2019/12/22 12:48:17] - 162 	 845.0 	 154.9 	 0.0010 	 0.0249 	 0.9980 	 0.1565 	 0.9331 	 0.4250 	 0.8671 	 2.0429 	 0.4904
[2019/12/22 13:04:57] - 163 	 843.6 	 156.0 	 0.0010 	 0.0239 	 0.9983 	 0.1519 	 0.9334 	 0.4234 	 0.8659 	 2.1247 	 0.4868
[2019/12/22 13:21:33] - 164 	 840.0 	 154.2 	 0.0010 	 0.0231 	 0.9982 	 0.1473 	 0.9367 	 0.4161 	 0.8691 	 2.1355 	 0.4869
[2019/12/22 13:38:09] - 165 	 839.5 	 155.7 	 0.0010 	 0.0223 	 0.9983 	 0.1438 	 0.9386 	 0.4338 	 0.8673 	 2.1509 	 0.4856
[2019/12/22 13:54:51] - 166 	 845.4 	 155.9 	 0.0010 	 0.0213 	 0.9984 	 0.1398 	 0.9401 	 0.4451 	 0.8636 	 2.2077 	 0.4809
[2019/12/22 14:11:34] - 167 	 845.4 	 155.9 	 0.0010 	 0.0207 	 0.9985 	 0.1365 	 0.9407 	 0.4153 	 0.8693 	 2.1909 	 0.4887
[2019/12/22 14:28:14] - 168 	 844.4 	 154.2 	 0.0010 	 0.0201 	 0.9986 	 0.1342 	 0.9424 	 0.4134 	 0.8703 	 2.1518 	 0.4855
[2019/12/22 14:44:52] - 169 	 841.3 	 155.9 	 0.0010 	 0.0190 	 0.9986 	 0.1300 	 0.9439 	 0.4379 	 0.8633 	 2.1198 	 0.4894
[2019/12/22 15:01:31] - 170 	 842.0 	 156.1 	 0.0010 	 0.0185 	 0.9988 	 0.1277 	 0.9451 	 0.4155 	 0.8709 	 2.1293 	 0.4911
[2019/12/22 15:18:08] - 171 	 840.1 	 155.1 	 0.0010 	 0.0179 	 0.9987 	 0.1252 	 0.9467 	 0.4304 	 0.8669 	 2.1419 	 0.4899
[2019/12/22 15:34:44] - 172 	 840.0 	 155.5 	 0.0010 	 0.0173 	 0.9988 	 0.1253 	 0.9464 	 0.4284 	 0.8656 	 2.1987 	 0.4901
[2019/12/22 15:51:26] - 173 	 844.4 	 155.7 	 0.0010 	 0.0170 	 0.9989 	 0.1209 	 0.9481 	 0.4318 	 0.8674 	 2.2510 	 0.4890
[2019/12/22 16:08:07] - 174 	 844.3 	 155.8 	 0.0010 	 0.0164 	 0.9989 	 0.1197 	 0.9490 	 0.4449 	 0.8628 	 2.2621 	 0.4839
[2019/12/22 16:24:45] - 175 	 841.4 	 155.9 	 0.0010 	 0.0159 	 0.9990 	 0.1183 	 0.9492 	 0.4229 	 0.8682 	 2.2707 	 0.4845
[2019/12/22 16:41:27] - 176 	 844.6 	 155.9 	 0.0010 	 0.0154 	 0.9989 	 0.1156 	 0.9503 	 0.4235 	 0.8706 	 2.1716 	 0.4915
[2019/12/22 16:58:09] - 177 	 845.3 	 155.9 	 0.0010 	 0.0155 	 0.9989 	 0.1165 	 0.9497 	 0.4186 	 0.8688 	 2.1351 	 0.4892
[2019/12/22 17:14:51] - 178 	 845.5 	 155.0 	 0.0010 	 0.0145 	 0.9990 	 0.1116 	 0.9522 	 0.4167 	 0.8708 	 2.2854 	 0.4888
[2019/12/22 17:31:33] - 179 	 845.3 	 155.8 	 0.0010 	 0.0141 	 0.9991 	 0.1106 	 0.9520 	 0.4286 	 0.8667 	 2.2438 	 0.4853
[2019/12/22 17:48:16] - 180 	 845.7 	 156.0 	 0.0010 	 0.0141 	 0.9990 	 0.1082 	 0.9549 	 0.4304 	 0.8663 	 2.3053 	 0.4819
[2019/12/22 18:04:56] - 181 	 843.6 	 155.7 	 0.0010 	 0.0136 	 0.9992 	 0.1074 	 0.9556 	 0.4334 	 0.8675 	 2.2186 	 0.4892
[2019/12/22 18:21:38] - 182 	 845.4 	 155.9 	 0.0010 	 0.0133 	 0.9993 	 0.1060 	 0.9549 	 0.4239 	 0.8698 	 2.2519 	 0.4865
[2019/12/22 18:38:19] - 183 	 844.3 	 155.1 	 0.0010 	 0.0128 	 0.9993 	 0.1032 	 0.9569 	 0.4290 	 0.8680 	 2.2830 	 0.4846
[2019/12/22 18:55:00] - 184 	 843.7 	 156.0 	 0.0010 	 0.0127 	 0.9992 	 0.1014 	 0.9569 	 0.4376 	 0.8642 	 2.3102 	 0.4862
[2019/12/22 19:11:41] - 185 	 844.9 	 155.1 	 0.0010 	 0.0124 	 0.9992 	 0.1004 	 0.9569 	 0.4315 	 0.8675 	 2.3165 	 0.4829
[2019/12/22 19:28:23] - 186 	 845.2 	 156.0 	 0.0010 	 0.0121 	 0.9992 	 0.1010 	 0.9570 	 0.4283 	 0.8693 	 2.4057 	 0.4820
[2019/12/22 19:45:05] - 187 	 845.3 	 155.4 	 0.0010 	 0.0118 	 0.9993 	 0.0984 	 0.9583 	 0.4353 	 0.8675 	 2.3747 	 0.4789
[2019/12/22 20:01:45] - 188 	 843.3 	 155.9 	 0.0010 	 0.0116 	 0.9992 	 0.0989 	 0.9585 	 0.4341 	 0.8660 	 2.3277 	 0.4871
[2019/12/22 20:18:26] - 189 	 843.4 	 155.8 	 0.0010 	 0.0110 	 0.9992 	 0.0954 	 0.9593 	 0.4300 	 0.8691 	 2.3415 	 0.4820
[2019/12/22 20:35:08] - 190 	 845.7 	 155.8 	 0.0010 	 0.0108 	 0.9994 	 0.0949 	 0.9602 	 0.4407 	 0.8662 	 2.4185 	 0.4821
[2019/12/22 20:51:51] - 191 	 845.2 	 156.0 	 0.0010 	 0.0104 	 0.9994 	 0.0913 	 0.9619 	 0.4397 	 0.8658 	 2.3325 	 0.4829
[2019/12/22 21:08:28] - 192 	 841.2 	 154.6 	 0.0010 	 0.0102 	 0.9994 	 0.0920 	 0.9608 	 0.4360 	 0.8680 	 2.3703 	 0.4788
[2019/12/22 21:25:01] - 193 	 838.0 	 154.7 	 0.0010 	 0.0099 	 0.9994 	 0.0903 	 0.9628 	 0.4254 	 0.8679 	 2.3192 	 0.4826
[2019/12/22 21:41:37] - 194 	 840.4 	 154.1 	 0.0010 	 0.0102 	 0.9996 	 0.0897 	 0.9628 	 0.4285 	 0.8671 	 2.3342 	 0.4856
[2019/12/22 21:57:54] - 195 	 824.0 	 151.5 	 0.0010 	 0.0096 	 0.9995 	 0.0886 	 0.9633 	 0.4362 	 0.8664 	 2.3773 	 0.4810
[2019/12/22 22:14:10] - 196 	 823.1 	 151.6 	 0.0010 	 0.0094 	 0.9995 	 0.0891 	 0.9624 	 0.4376 	 0.8650 	 2.2663 	 0.4861
[2019/12/22 22:30:26] - 197 	 823.3 	 151.6 	 0.0010 	 0.0091 	 0.9996 	 0.0865 	 0.9638 	 0.4175 	 0.8724 	 2.3793 	 0.4854
[2019/12/22 22:46:42] - 198 	 823.5 	 151.6 	 0.0010 	 0.0090 	 0.9994 	 0.0850 	 0.9655 	 0.4270 	 0.8696 	 2.3690 	 0.4906
[2019/12/22 23:03:11] - 199 	 832.7 	 155.1 	 0.0010 	 0.0089 	 0.9995 	 0.0830 	 0.9657 	 0.4705 	 0.8588 	 2.5350 	 0.4727
