[2020/01/10 20:29:26] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_5', half=False, l1=0, l2=5.0, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 20:29:36] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/11 05:51:56] - 143 	 194.6 	 36.6 	 0.0100 	 2.3034 	 0.1033 	 2.3041 	 0.1027 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 05:55:48] - 144 	 195.0 	 35.8 	 0.0100 	 2.3038 	 0.1009 	 2.3045 	 0.0987 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 05:59:41] - 145 	 196.2 	 36.2 	 0.0100 	 2.3039 	 0.1002 	 2.3046 	 0.0980 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 06:03:34] - 146 	 196.3 	 36.1 	 0.0100 	 2.3036 	 0.1019 	 2.3043 	 0.1010 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 06:07:28] - 147 	 195.4 	 38.3 	 0.0100 	 2.3040 	 0.1001 	 2.3047 	 0.0978 	 2.3051 	 0.1000 	 2.3051 	 0.1000
[2020/01/11 06:11:23] - 148 	 197.4 	 37.2 	 0.0100 	 2.3037 	 0.0998 	 2.3044 	 0.0983 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 06:15:16] - 149 	 196.1 	 36.8 	 0.0010 	 2.3038 	 0.0979 	 2.3045 	 0.0952 	 2.3057 	 0.1000 	 2.3057 	 0.1000
[2020/01/11 06:19:10] - 150 	 196.5 	 37.0 	 0.0010 	 2.3036 	 0.1018 	 2.3043 	 0.1010 	 2.3059 	 0.1000 	 2.3059 	 0.1000
[2020/01/11 06:23:04] - 151 	 195.6 	 37.4 	 0.0010 	 2.3035 	 0.1013 	 2.3042 	 0.1001 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/11 06:26:57] - 152 	 195.1 	 37.1 	 0.0010 	 2.3037 	 0.1008 	 2.3044 	 0.0990 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 06:30:50] - 153 	 196.0 	 37.0 	 0.0010 	 2.3036 	 0.1022 	 2.3043 	 0.1012 	 2.3048 	 0.1000 	 2.3048 	 0.1000
[2020/01/11 06:34:44] - 154 	 196.2 	 37.2 	 0.0010 	 2.3039 	 0.1003 	 2.3046 	 0.0970 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 06:38:37] - 155 	 196.3 	 36.4 	 0.0010 	 2.3037 	 0.1009 	 2.3044 	 0.0987 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 06:42:32] - 156 	 196.7 	 36.8 	 0.0010 	 2.3036 	 0.1017 	 2.3042 	 0.0981 	 2.3040 	 0.1000 	 2.3040 	 0.1000
[2020/01/11 06:46:28] - 157 	 199.3 	 37.1 	 0.0010 	 2.3041 	 0.1009 	 2.3048 	 0.0987 	 2.3046 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 06:50:21] - 158 	 195.9 	 36.4 	 0.0010 	 2.3037 	 0.1023 	 2.3044 	 0.1002 	 2.3046 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 06:54:16] - 159 	 197.7 	 36.8 	 0.0010 	 2.3034 	 0.1030 	 2.3041 	 0.1015 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/11 06:58:10] - 160 	 196.2 	 37.4 	 0.0010 	 2.3037 	 0.1031 	 2.3044 	 0.0996 	 2.3064 	 0.1000 	 2.3064 	 0.1000
[2020/01/11 07:02:05] - 161 	 196.4 	 37.3 	 0.0010 	 2.3038 	 0.0990 	 2.3046 	 0.0983 	 2.3029 	 0.1000 	 2.3029 	 0.1000
[2020/01/11 07:05:57] - 162 	 194.8 	 37.0 	 0.0010 	 2.3039 	 0.1021 	 2.3046 	 0.1006 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/11 07:09:50] - 163 	 195.6 	 36.8 	 0.0010 	 2.3037 	 0.0994 	 2.3044 	 0.0963 	 2.3029 	 0.1000 	 2.3029 	 0.1000
[2020/01/11 07:13:42] - 164 	 194.5 	 37.0 	 0.0010 	 2.3036 	 0.1040 	 2.3042 	 0.1022 	 2.3031 	 0.1000 	 2.3031 	 0.1000
[2020/01/11 07:17:36] - 165 	 196.3 	 37.1 	 0.0010 	 2.3040 	 0.1034 	 2.3048 	 0.0998 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 07:21:30] - 166 	 196.7 	 37.0 	 0.0010 	 2.3036 	 0.1031 	 2.3043 	 0.1008 	 2.3057 	 0.1000 	 2.3057 	 0.1000
[2020/01/11 07:25:23] - 167 	 196.3 	 36.4 	 0.0010 	 2.3040 	 0.1020 	 2.3047 	 0.1009 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 07:29:17] - 168 	 195.4 	 37.3 	 0.0010 	 2.3038 	 0.1007 	 2.3045 	 0.0982 	 2.3058 	 0.1000 	 2.3058 	 0.1000
[2020/01/11 07:33:11] - 169 	 196.8 	 37.0 	 0.0010 	 2.3036 	 0.1008 	 2.3043 	 0.0989 	 2.3052 	 0.1000 	 2.3052 	 0.1000
[2020/01/11 07:37:05] - 170 	 196.8 	 36.7 	 0.0010 	 2.3039 	 0.1008 	 2.3046 	 0.1002 	 2.3040 	 0.1000 	 2.3040 	 0.1000
[2020/01/11 07:41:00] - 171 	 197.6 	 36.6 	 0.0010 	 2.3037 	 0.1035 	 2.3044 	 0.1009 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 07:44:55] - 172 	 196.8 	 37.3 	 0.0010 	 2.3039 	 0.1004 	 2.3046 	 0.0985 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 07:48:50] - 173 	 197.6 	 36.9 	 0.0010 	 2.3036 	 0.1030 	 2.3043 	 0.1015 	 2.3060 	 0.1000 	 2.3060 	 0.1000
[2020/01/11 07:52:44] - 174 	 196.4 	 36.8 	 0.0010 	 2.3038 	 0.1005 	 2.3045 	 0.0987 	 2.3032 	 0.1000 	 2.3032 	 0.1000
[2020/01/11 07:56:36] - 175 	 195.1 	 36.4 	 0.0010 	 2.3037 	 0.1012 	 2.3044 	 0.0988 	 2.3075 	 0.1000 	 2.3075 	 0.1000
[2020/01/11 08:00:29] - 176 	 195.9 	 36.6 	 0.0010 	 2.3037 	 0.1035 	 2.3044 	 0.1005 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 08:04:22] - 177 	 196.1 	 36.5 	 0.0010 	 2.3037 	 0.1032 	 2.3044 	 0.1016 	 2.3033 	 0.1000 	 2.3033 	 0.1000
[2020/01/11 08:08:15] - 178 	 195.9 	 36.9 	 0.0010 	 2.3038 	 0.1016 	 2.3045 	 0.0994 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 08:12:09] - 179 	 195.8 	 37.0 	 0.0010 	 2.3036 	 0.1014 	 2.3043 	 0.0999 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 08:16:02] - 180 	 196.5 	 36.0 	 0.0010 	 2.3036 	 0.1027 	 2.3043 	 0.1016 	 2.3058 	 0.1000 	 2.3058 	 0.1000
[2020/01/11 08:19:55] - 181 	 196.2 	 36.6 	 0.0010 	 2.3039 	 0.1000 	 2.3046 	 0.0990 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 08:23:48] - 182 	 196.1 	 36.7 	 0.0010 	 2.3037 	 0.1003 	 2.3044 	 0.0995 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 08:27:42] - 183 	 196.1 	 37.2 	 0.0010 	 2.3036 	 0.1034 	 2.3043 	 0.1009 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 08:31:35] - 184 	 195.8 	 36.5 	 0.0010 	 2.3037 	 0.1006 	 2.3044 	 0.0986 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/11 08:35:28] - 185 	 195.5 	 37.2 	 0.0010 	 2.3040 	 0.1001 	 2.3047 	 0.0982 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 08:39:22] - 186 	 196.3 	 36.9 	 0.0010 	 2.3037 	 0.0994 	 2.3044 	 0.0977 	 2.3048 	 0.1000 	 2.3048 	 0.1000
[2020/01/11 08:43:16] - 187 	 196.7 	 36.8 	 0.0010 	 2.3036 	 0.1011 	 2.3043 	 0.0995 	 2.3051 	 0.1000 	 2.3051 	 0.1000
[2020/01/11 08:47:11] - 188 	 196.8 	 37.2 	 0.0010 	 2.3035 	 0.1015 	 2.3042 	 0.0988 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 08:51:05] - 189 	 196.7 	 37.4 	 0.0010 	 2.3040 	 0.0991 	 2.3047 	 0.0969 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 08:55:00] - 190 	 196.4 	 37.6 	 0.0010 	 2.3039 	 0.1016 	 2.3045 	 0.0996 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 08:58:54] - 191 	 196.0 	 37.5 	 0.0010 	 2.3038 	 0.1027 	 2.3045 	 0.1006 	 2.3049 	 0.1000 	 2.3049 	 0.1000
[2020/01/11 09:02:46] - 192 	 194.6 	 37.1 	 0.0010 	 2.3037 	 0.1010 	 2.3044 	 0.0989 	 2.3056 	 0.1000 	 2.3056 	 0.1000
[2020/01/11 09:06:39] - 193 	 195.6 	 37.2 	 0.0010 	 2.3036 	 0.1032 	 2.3043 	 0.1009 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 09:10:28] - 194 	 192.7 	 35.2 	 0.0010 	 2.3037 	 0.1011 	 2.3044 	 0.0992 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 09:14:08] - 195 	 185.0 	 34.7 	 0.0010 	 2.3039 	 0.1016 	 2.3046 	 0.1000 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 09:17:47] - 196 	 183.6 	 34.8 	 0.0010 	 2.3038 	 0.1011 	 2.3045 	 0.0983 	 2.3033 	 0.1000 	 2.3033 	 0.1000
[2020/01/11 09:21:25] - 197 	 183.9 	 33.7 	 0.0010 	 2.3039 	 0.1005 	 2.3047 	 0.0988 	 2.3057 	 0.1000 	 2.3057 	 0.1000
[2020/01/11 09:24:57] - 198 	 178.2 	 32.7 	 0.0010 	 2.3035 	 0.1032 	 2.3042 	 0.1014 	 2.3052 	 0.1000 	 2.3052 	 0.1000
[2020/01/11 09:28:26] - 199 	 176.2 	 32.7 	 0.0010 	 2.3037 	 0.1006 	 2.3044 	 0.0980 	 2.3041 	 0.1000 	 2.3041 	 0.1000
